YEAR,MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM,DIST_DIRECT_KM,DIST_ACHIEVED_KM
2026,3,MAR,2026-03-18,Italy,State (FIR),CPF,1694062,1678483.7000000002,1645352.54
2026,3,MAR,2026-03-18,Italy,State (FIR),FTFM,1708501,1679856.1400000001,1637878.6400000001
2026,3,MAR,2026-03-18,Italy,State (FIR),SFR,1699687,1672223.3,1632130.9
2026,3,MAR,2026-03-18,Latvia,State (FIR),CPF,80915,80699.1,76138.52
2026,3,MAR,2026-03-18,Latvia,State (FIR),FTFM,81586,81244.91,76542.32
2026,3,MAR,2026-03-18,Latvia,State (FIR),SFR,77152,76788.32,72590.48
2026,3,MAR,2026-03-18,Lithuania,State (FIR),CPF,63530,63388.44,56550.04
2026,3,MAR,2026-03-18,Lithuania,State (FIR),FTFM,64872,64699.270000000004,56967.11
2026,3,MAR,2026-03-18,Lithuania,State (FIR),SFR,60387,60196.69,53515.33
2026,3,MAR,2026-03-18,Malta,State (FIR),CPF,154315,153930.85,151821.35
2026,3,MAR,2026-03-18,Malta,State (FIR),FTFM,149366,149195.51,147101.03
2026,3,MAR,2026-03-18,Malta,State (FIR),SFR,134331,134249.32,132592.75
2026,3,MAR,2026-03-18,Moldova,State (FIR),CPF,2579,2575.29,2190.83
2026,3,MAR,2026-03-18,Moldova,State (FIR),FTFM,1920,1908.57,1638.06
2026,3,MAR,2026-03-18,Moldova,State (FIR),SFR,1916,1905.8700000000001,1635.42
2026,3,MAR,2026-03-18,Morocco,State (FIR),CPF,839895,835724.27,826901.88
2026,3,MAR,2026-03-18,Morocco,State (FIR),FTFM,841075,831838.68,822052.55
2026,3,MAR,2026-03-18,Morocco,State (FIR),SFR,820948,812789.18,803419.34
2026,3,MAR,2026-03-18,NEFAB,FAB (FIR),CPF,668372,661565.78,650525.11
2026,3,MAR,2026-03-18,NEFAB,FAB (FIR),FTFM,676119,665441.99,651621.98
2026,3,MAR,2026-03-18,NEFAB,FAB (FIR),SFR,653759,643315.43,630897.13
2026,3,MAR,2026-03-18,Netherlands,State (FIR),CPF,391195,388814.52,379553.71
2026,3,MAR,2026-03-18,Netherlands,State (FIR),FTFM,388706,382393.54,369647.17
2026,3,MAR,2026-03-18,Netherlands,State (FIR),SFR,381017,375222.33,363173.09
2026,3,MAR,2026-03-18,North Macedonia,State (FIR),CPF,70754,70671.84,69283.32
2026,3,MAR,2026-03-18,North Macedonia,State (FIR),FTFM,71176,71103.89,69381.72
2026,3,MAR,2026-03-18,North Macedonia,State (FIR),SFR,68262,68223.88,66580.58
2026,3,MAR,2026-03-18,Norway,State (FIR),CPF,380567,378305.36,374276.51
2026,3,MAR,2026-03-18,Norway,State (FIR),FTFM,389184,383100.24,377354.65
2026,3,MAR,2026-03-18,Norway,State (FIR),SFR,378411,372515.61,367268.67
2026,3,MAR,2026-03-18,Poland,State (FIR),CPF,505603,503697.88,481606.8
2026,3,MAR,2026-03-18,Poland,State (FIR),FTFM,514450,506367.79000000004,479548.13
2026,3,MAR,2026-03-18,Poland,State (FIR),SFR,494520,487404.02,463633.22000000003
2026,3,MAR,2026-03-18,Portugal (Continental),State (FIR),CPF,783653,780706.65,771450.4500000001
2026,3,MAR,2026-03-18,Portugal (Continental),State (FIR),FTFM,766690,760382.78,749540.4400000001
2026,3,MAR,2026-03-18,Portugal (Continental),State (FIR),SFR,738891,733686.39,723657.96
2026,3,MAR,2026-03-18,Romania,State (FIR),CPF,689440,684280.54,655014.63
2026,3,MAR,2026-03-18,Romania,State (FIR),FTFM,677427,674889.66,645230.87
2026,3,MAR,2026-03-18,Romania,State (FIR),SFR,643563,641308.67,613791.3200000001
2026,3,MAR,2026-03-18,SES Area (RP2),Area (FIR),CPF,20672264,20273378.46,20064224.47
2026,3,MAR,2026-03-18,SES Area (RP2),Area (FIR),FTFM,20652233,20004901.09,19745928.02
2026,3,MAR,2026-03-18,SES Area (RP2),Area (FIR),SFR,20117633,19521353.94,19273798.54
2026,3,MAR,2026-03-18,SES Area (RP3),Area (FIR),CPF,19061459,18718549.45,18513729.89
2026,3,MAR,2026-03-18,SES Area (RP3),Area (FIR),FTFM,19089954,18523024.78,18269957.22
2026,3,MAR,2026-03-18,SES Area (RP3),Area (FIR),SFR,18607931,18083172.23,17842692.8
2026,3,MAR,2026-03-18,SW FAB,FAB (FIR),CPF,3438340,3396827.06,3353246.74
2026,3,MAR,2026-03-18,SW FAB,FAB (FIR),FTFM,3430698,3356512.67,3303040.22
2026,3,MAR,2026-03-18,SW FAB,FAB (FIR),SFR,3345410,3277554.52,3225881.54
2026,3,MAR,2026-03-18,Serbia and Montenegro,State (FIR),CPF,397349,396645.38,390589.25
2026,3,MAR,2026-03-18,Serbia and Montenegro,State (FIR),FTFM,395411,394019.82,386019.34
2026,3,MAR,2026-03-18,Serbia and Montenegro,State (FIR),SFR,385858,384731.23,377043.11
2026,3,MAR,2026-03-18,Slovakia,State (FIR),CPF,132584,132218.07,126005.43000000001
2026,3,MAR,2026-03-18,Slovakia,State (FIR),FTFM,132920,132363.76,124893.57
2026,3,MAR,2026-03-18,Slovakia,State (FIR),SFR,127034,126414.5,119912.36
2026,3,MAR,2026-03-18,Slovenia,State (FIR),CPF,114207,114112.52,112658.28
2026,3,MAR,2026-03-18,Slovenia,State (FIR),FTFM,114477,114339.26000000001,112408.94
2026,3,MAR,2026-03-18,Slovenia,State (FIR),SFR,112721,112644.04000000001,110821.82
2026,3,MAR,2026-03-18,Spain,State (FIR),CPF,2652103,2620984.94,2579184.76
2026,3,MAR,2026-03-18,Spain,State (FIR),FTFM,2660682,2601588.58,2550194.63
2026,3,MAR,2026-03-18,Spain,State (FIR),SFR,2602589,2548254.25,2498385.79
2026,3,MAR,2026-03-18,Spain (Canarias),State (FIR),CPF,366216,362835.97000000003,357550.02
2026,3,MAR,2026-03-18,Spain (Canarias),State (FIR),FTFM,367631,360279.4,352962.22000000003
2026,3,MAR,2026-03-18,Spain (Canarias),State (FIR),SFR,328049,322526.58,315411.34
2026,3,MAR,2026-03-18,Spain (Continental),State (FIR),CPF,2285887,2258148.97,2221634.74
2026,3,MAR,2026-03-18,Spain (Continental),State (FIR),FTFM,2293051,2241309.17,2197232.42
2026,3,MAR,2026-03-18,Spain (Continental),State (FIR),SFR,2274540,2225727.67,2182974.46
2026,3,MAR,2026-03-18,Sweden,State (FIR),CPF,481324,479968.35000000003,473635.34
2026,3,MAR,2026-03-18,Sweden,State (FIR),FTFM,480207,476352.33,467451.32
2026,3,MAR,2026-03-18,Sweden,State (FIR),SFR,475811,472414.17,464132.58
2026,3,MAR,2026-03-18,Switzerland,State (FIR),CPF,240589,238063.6,230409.16
2026,3,MAR,2026-03-18,Switzerland,State (FIR),FTFM,253727,247952.75,236959.4
2026,3,MAR,2026-03-18,Switzerland,State (FIR),SFR,253910,248609.64,237955.88
2026,3,MAR,2026-03-18,Türkiye,State (FIR),CPF,1907915,1873368.12,1811752.04
2026,3,MAR,2026-03-18,Türkiye,State (FIR),FTFM,2008472,1900649.75,1826986.13
2026,3,MAR,2026-03-18,Türkiye,State (FIR),SFR,1896978,1798848.32,1730786.82
2026,3,MAR,2026-03-18,UK (Continental),State (FIR),CPF,1612328,1587028.88,1551896.28
2026,3,MAR,2026-03-18,UK (Continental),State (FIR),FTFM,1567682,1524503.48,1481242.93
2026,3,MAR,2026-03-18,UK (Continental),State (FIR),SFR,1510086,1472479.28,1431676.8
2026,3,MAR,2026-03-18,UK-Ireland FAB,FAB (FIR),CPF,2002765,1972687.15,1937079.3599999999
2026,3,MAR,2026-03-18,UK-Ireland FAB,FAB (FIR),FTFM,1900286,1850986.92,1807665.54
2026,3,MAR,2026-03-18,UK-Ireland FAB,FAB (FIR),SFR,1798695,1756015.29,1715477.48
2026,3,MAR,2026-03-19,Albania,State (FIR),CPF,100576,100318.82,98568.25
2026,3,MAR,2026-03-19,Albania,State (FIR),FTFM,101739,101227.05,98519.23
2026,3,MAR,2026-03-19,Albania,State (FIR),SFR,98713,98307.76000000001,95710.56
2026,3,MAR,2026-03-19,Armenia,State (FIR),CPF,33363,33272.79,31715.95
2026,3,MAR,2026-03-19,Armenia,State (FIR),FTFM,31459,31282.920000000002,29469.25
2026,3,MAR,2026-03-19,Armenia,State (FIR),SFR,29512,29480.77,28099.32
2026,3,MAR,2026-03-19,Austria,State (FIR),CPF,599874,598868.43,588044.99
2026,3,MAR,2026-03-19,Austria,State (FIR),FTFM,603494,601059.87,586399.26
2026,3,MAR,2026-03-19,Austria,State (FIR),SFR,588043,585966.98,572057.72
2026,3,MAR,2026-03-19,BLUE MED FAB,FAB (FIR),CPF,3501505,3466475.7,3405018.2800000003
2026,3,MAR,2026-03-19,BLUE MED FAB,FAB (FIR),FTFM,3517361,3457781.43,3383438.96
2026,3,MAR,2026-03-19,BLUE MED FAB,FAB (FIR),SFR,3427808,3373054.66,3302498.36
2026,3,MAR,2026-03-19,Baltic FAB,FAB (FIR),CPF,667573,661023.03,634043.21
2026,3,MAR,2026-03-19,Baltic FAB,FAB (FIR),FTFM,679760,665811.16,631955.48
2026,3,MAR,2026-03-19,Baltic FAB,FAB (FIR),SFR,655216,643092.98,613374.87
2026,3,MAR,2026-03-19,Belgium,State (FIR),CPF,404158,401878.28,389586.08
2026,3,MAR,2026-03-19,Belgium,State (FIR),FTFM,432557,424450.04000000004,404612.53
2026,3,MAR,2026-03-19,Belgium,State (FIR),SFR,431589,424128.10000000003,405026
2026,3,MAR,2026-03-19,Bosnia and Herzegovina,State (FIR),CPF,242242,242137.88,239624.36000000002
2026,3,MAR,2026-03-19,Bosnia and Herzegovina,State (FIR),FTFM,247808,247404.80000000002,244126.05000000002
2026,3,MAR,2026-03-19,Bosnia and Herzegovina,State (FIR),SFR,241310,241014.05000000002,237887.83000000002
2026,3,MAR,2026-03-19,Bulgaria,State (FIR),CPF,550920,549416.62,527618.17
2026,3,MAR,2026-03-19,Bulgaria,State (FIR),FTFM,539867,537346.6900000001,514960.61
2026,3,MAR,2026-03-19,Bulgaria,State (FIR),SFR,516395,514120.17,494595.26
2026,3,MAR,2026-03-19,Croatia,State (FIR),CPF,419582,419024.63,413873.62
2026,3,MAR,2026-03-19,Croatia,State (FIR),FTFM,418704,417732.86,411531.32
2026,3,MAR,2026-03-19,Croatia,State (FIR),SFR,415943,415242.69,409067.69
2026,3,MAR,2026-03-19,Cyprus,State (FIR),CPF,283960,279618.91000000003,267184.79
2026,3,MAR,2026-03-19,Cyprus,State (FIR),FTFM,282246,276275.01,263322.32
2026,3,MAR,2026-03-19,Cyprus,State (FIR),SFR,267225,261583.34,249910.38
2026,3,MAR,2026-03-19,Czech Republic,State (FIR),CPF,360500,359229.49,350275.26
2026,3,MAR,2026-03-19,Czech Republic,State (FIR),FTFM,361503,359072.68,347161.68
2026,3,MAR,2026-03-19,Czech Republic,State (FIR),SFR,345502,343371.93,332579.04
2026,3,MAR,2026-03-19,DANUBE FAB,FAB (FIR),CPF,1285794,1279772.46,1231030.74
2026,3,MAR,2026-03-19,DANUBE FAB,FAB (FIR),FTFM,1259274,1251130.15,1201745.95
2026,3,MAR,2026-03-19,DANUBE FAB,FAB (FIR),SFR,1196787,1189561.29,1145415.49
2026,3,MAR,2026-03-19,DK-SE FAB,FAB (FIR),CPF,802584,799375.68,789179.92
2026,3,MAR,2026-03-19,DK-SE FAB,FAB (FIR),FTFM,809469,803151.5,788261.85
2026,3,MAR,2026-03-19,DK-SE FAB,FAB (FIR),SFR,796956,791704.8300000001,778189.4
2026,3,MAR,2026-03-19,Denmark,State (FIR),CPF,255314,254856.9,251482.64
2026,3,MAR,2026-03-19,Denmark,State (FIR),FTFM,257718,255938.45,250406.15
2026,3,MAR,2026-03-19,Denmark,State (FIR),SFR,253377,251859.34,246747.07
2026,3,MAR,2026-03-19,EUROCONTROL Area (PRR),Area (FIR),CPF,27045139,26371665.97,26197477.25
2026,3,MAR,2026-03-19,EUROCONTROL Area (PRR),Area (FIR),FTFM,27116479,26068286.24,25828126.74
2026,3,MAR,2026-03-19,EUROCONTROL Area (PRR),Area (FIR),SFR,26486398,25522013.79,25288856.62
2026,3,MAR,2026-03-19,Estonia,State (FIR),CPF,87983,87707.48,83714.22
2026,3,MAR,2026-03-19,Estonia,State (FIR),FTFM,87619,87366.90000000001,83283.15000000001
2026,3,MAR,2026-03-19,Estonia,State (FIR),SFR,81711,81478.55,77841.13
2026,3,MAR,2026-03-19,FAB CE,FAB (FIR),CPF,2383057,2372105.6,2332433.65
2026,3,MAR,2026-03-19,FAB CE,FAB (FIR),FTFM,2388416,2369564.63,2319743
2026,3,MAR,2026-03-19,FAB CE,FAB (FIR),SFR,2316893,2299985.22,2254188.72
2026,3,MAR,2026-03-19,FAB CE (SES RP1),FAB (FIR),CPF,1720863,1712276.38,1678579.46
2026,3,MAR,2026-03-19,FAB CE (SES RP1),FAB (FIR),FTFM,1721646,1706807.9,1663830.67
2026,3,MAR,2026-03-19,FAB CE (SES RP1),FAB (FIR),SFR,1658148,1644734.6800000002,1605755.5899999999
2026,3,MAR,2026-03-19,FAB CE (SES RP2),FAB (FIR),CPF,2140439,2130234.4,2092445
2026,3,MAR,2026-03-19,FAB CE (SES RP2),FAB (FIR),FTFM,2140567,2123287.53,2075579.39
2026,3,MAR,2026-03-19,FAB CE (SES RP2),FAB (FIR),SFR,2074506,2058922.85,2015234.4
2026,3,MAR,2026-03-19,FABEC,FAB (FIR),CPF,7617988,7496797,7379227.57
2026,3,MAR,2026-03-19,FABEC,FAB (FIR),FTFM,7737313,7473857.58,7320023.95
2026,3,MAR,2026-03-19,FABEC,FAB (FIR),SFR,7630114,7384007.93,7236875.51
2026,3,MAR,2026-03-19,Finland,State (FIR),CPF,128952,128493.15000000001,125721
2026,3,MAR,2026-03-19,Finland,State (FIR),FTFM,129678,129058.90000000001,125863.90000000001
2026,3,MAR,2026-03-19,Finland,State (FIR),SFR,127322,126717.54000000001,123533.26000000001
2026,3,MAR,2026-03-19,France,State (FIR),CPF,4173290,4114162.33,4035795.29
2026,3,MAR,2026-03-19,France,State (FIR),FTFM,4207252,4076251.7,3981025.2800000003
2026,3,MAR,2026-03-19,France,State (FIR),SFR,4151844,4028647.31,3935508.0700000003
2026,3,MAR,2026-03-19,Georgia,State (FIR),CPF,280287,279336.51,263718.68
2026,3,MAR,2026-03-19,Georgia,State (FIR),FTFM,272884,271229.32,258165.69
2026,3,MAR,2026-03-19,Georgia,State (FIR),SFR,253279,251942.7,240373.81
2026,3,MAR,2026-03-19,Germany,State (FIR),CPF,2326930,2306029.45,2265472.37
2026,3,MAR,2026-03-19,Germany,State (FIR),FTFM,2372114,2310428.57,2249727.03
2026,3,MAR,2026-03-19,Germany,State (FIR),SFR,2328908,2273184.92,2216854.14
2026,3,MAR,2026-03-19,Greece,State (FIR),CPF,1165258,1160654.44,1144021.04
2026,3,MAR,2026-03-19,Greece,State (FIR),FTFM,1167132,1154590.62,1134156.12
2026,3,MAR,2026-03-19,Greece,State (FIR),SFR,1108374,1098086.75,1080340.08
2026,3,MAR,2026-03-19,Hungary,State (FIR),CPF,491883,491060.97000000003,480183.38
2026,3,MAR,2026-03-19,Hungary,State (FIR),FTFM,487722,485058.39,472672.53
2026,3,MAR,2026-03-19,Hungary,State (FIR),SFR,462639,460253.49,449103.43
2026,3,MAR,2026-03-19,Ireland,State (FIR),CPF,364062,363512.37,357618.49
2026,3,MAR,2026-03-19,Ireland,State (FIR),FTFM,324024,322736.36,316012.75
2026,3,MAR,2026-03-19,Ireland,State (FIR),SFR,288157,287293.16000000003,281684.97000000003
2026,3,MAR,2026-03-19,Italy,State (FIR),CPF,1914370,1895473.07,1857400.6800000002
2026,3,MAR,2026-03-19,Italy,State (FIR),FTFM,1927132,1894372.1400000001,1846786.48
2026,3,MAR,2026-03-19,Italy,State (FIR),SFR,1911353,1879520.23,1833418.32
2026,3,MAR,2026-03-19,Latvia,State (FIR),CPF,94094,93847.68000000001,88439.48
2026,3,MAR,2026-03-19,Latvia,State (FIR),FTFM,96189,95736.6,90204.45
2026,3,MAR,2026-03-19,Latvia,State (FIR),SFR,88311,87876.83,83053.26
2026,3,MAR,2026-03-19,Lithuania,State (FIR),CPF,78678,78444.55,70952.51
2026,3,MAR,2026-03-19,Lithuania,State (FIR),FTFM,80386,80103.66,71596.28
2026,3,MAR,2026-03-19,Lithuania,State (FIR),SFR,75241,74975.99,67653.3
2026,3,MAR,2026-03-19,Malta,State (FIR),CPF,150713,150496.67,148693.73
2026,3,MAR,2026-03-19,Malta,State (FIR),FTFM,152349,152079.88,150132.09
2026,3,MAR,2026-03-19,Malta,State (FIR),SFR,142209,142104.62,140358.14
2026,3,MAR,2026-03-19,Moldova,State (FIR),CPF,2798,2796.89,2436.4500000000003
2026,3,MAR,2026-03-19,Moldova,State (FIR),FTFM,2029,2030.38,1778.32
2026,3,MAR,2026-03-19,Moldova,State (FIR),SFR,1964,1962.23,1714.8600000000001
2026,3,MAR,2026-03-19,Morocco,State (FIR),CPF,880464,875215.47,864652.73
2026,3,MAR,2026-03-19,Morocco,State (FIR),FTFM,870236,860176.98,848240.61
2026,3,MAR,2026-03-19,Morocco,State (FIR),SFR,861508,852885.7000000001,841781.65
2026,3,MAR,2026-03-19,NEFAB,FAB (FIR),CPF,670645,662057.88,650476.56
2026,3,MAR,2026-03-19,NEFAB,FAB (FIR),FTFM,673244,663019.87,649089.68
2026,3,MAR,2026-03-19,NEFAB,FAB (FIR),SFR,643609,633896.42,621534.26
2026,3,MAR,2026-03-19,Netherlands,State (FIR),CPF,438982,436348.03,425978.68
2026,3,MAR,2026-03-19,Netherlands,State (FIR),FTFM,436085,429139.17,414667.35000000003
2026,3,MAR,2026-03-19,Netherlands,State (FIR),SFR,425616,419191.38,405755.68
2026,3,MAR,2026-03-19,North Macedonia,State (FIR),CPF,65814,65733.07,64691.43
2026,3,MAR,2026-03-19,North Macedonia,State (FIR),FTFM,66919,66883.93000000001,65279.060000000005
2026,3,MAR,2026-03-19,North Macedonia,State (FIR),SFR,63139,63136.130000000005,61628.61
2026,3,MAR,2026-03-19,Norway,State (FIR),CPF,359432,356447.2,352435.64
2026,3,MAR,2026-03-19,Norway,State (FIR),FTFM,359670,355098.11,349649.87
2026,3,MAR,2026-03-19,Norway,State (FIR),SFR,345332,341137.12,336174.13
2026,3,MAR,2026-03-19,Poland,State (FIR),CPF,589989,587758.86,564167.28
2026,3,MAR,2026-03-19,Poland,State (FIR),FTFM,600486,590785.49,561396.22
2026,3,MAR,2026-03-19,Poland,State (FIR),SFR,579535,571092.11,545374.8200000001
2026,3,MAR,2026-03-19,Portugal (Continental),State (FIR),CPF,890940,887170.38,873118.76
2026,3,MAR,2026-03-19,Portugal (Continental),State (FIR),FTFM,886724,878406.9400000001,862627.9500000001
2026,3,MAR,2026-03-19,Portugal (Continental),State (FIR),SFR,866193,859789.4400000001,845055.98
2026,3,MAR,2026-03-19,Romania,State (FIR),CPF,734778,733138.61,703264.47
2026,3,MAR,2026-03-19,Romania,State (FIR),FTFM,718436,715501.27,685744.37
2026,3,MAR,2026-03-19,Romania,State (FIR),SFR,677427,674710.6,647965.5700000001
2026,3,MAR,2026-03-19,SES Area (RP2),Area (FIR),CPF,22712048,22246581.54,22017225.44
2026,3,MAR,2026-03-19,SES Area (RP2),Area (FIR),FTFM,22745418,21997650.09,21710577.43
2026,3,MAR,2026-03-19,SES Area (RP2),Area (FIR),SFR,22238747,21551955.26,21278745.28
2026,3,MAR,2026-03-19,SES Area (RP3),Area (FIR),CPF,20876577,20480130.11,20255178.69
2026,3,MAR,2026-03-19,SES Area (RP3),Area (FIR),FTFM,20967133,20316702.92,20036261
2026,3,MAR,2026-03-19,SES Area (RP3),Area (FIR),SFR,20511281,19910599.4,19644846.6
2026,3,MAR,2026-03-19,SW FAB,FAB (FIR),CPF,3820968,3765166.3,3711322.41
2026,3,MAR,2026-03-19,SW FAB,FAB (FIR),FTFM,3826987,3737010.73,3671804.89
2026,3,MAR,2026-03-19,SW FAB,FAB (FIR),SFR,3760369,3678919.98,3616031.94
2026,3,MAR,2026-03-19,Serbia and Montenegro,State (FIR),CPF,422152,421116.21,415087.7
2026,3,MAR,2026-03-19,Serbia and Montenegro,State (FIR),FTFM,422685,421280.59,413145.87
2026,3,MAR,2026-03-19,Serbia and Montenegro,State (FIR),SFR,413556,412172.31,404404.12
2026,3,MAR,2026-03-19,Slovakia,State (FIR),CPF,154133,153745.80000000002,147251.74
2026,3,MAR,2026-03-19,Slovakia,State (FIR),FTFM,153344,152606.29,144344.08000000002
2026,3,MAR,2026-03-19,Slovakia,State (FIR),SFR,145751,145019.47,138069.89
2026,3,MAR,2026-03-19,Slovenia,State (FIR),CPF,114677,114604.41,113011.78
2026,3,MAR,2026-03-19,Slovenia,State (FIR),FTFM,114705,114609.21,112458.83
2026,3,MAR,2026-03-19,Slovenia,State (FIR),SFR,113029,112968.12,110931.6
2026,3,MAR,2026-03-19,Spain,State (FIR),CPF,2930285,2890956.02,2838534.15
2026,3,MAR,2026-03-19,Spain,State (FIR),FTFM,2941628,2874943.77,2810553.74
2026,3,MAR,2026-03-19,Spain,State (FIR),SFR,2894535,2833627.38,2771366.11
2026,3,MAR,2026-03-19,Spain (Canarias),State (FIR),CPF,397061,391819.13,383799.55
2026,3,MAR,2026-03-19,Spain (Canarias),State (FIR),FTFM,393224,383835.64,373458.60000000003
2026,3,MAR,2026-03-19,Spain (Canarias),State (FIR),SFR,365511,358442.06,348433.3
2026,3,MAR,2026-03-19,Spain (Continental),State (FIR),CPF,2533224,2499136.88,2454734.6
2026,3,MAR,2026-03-19,Spain (Continental),State (FIR),FTFM,2548404,2491108.13,2437095.15
2026,3,MAR,2026-03-19,Spain (Continental),State (FIR),SFR,2529024,2475185.32,2422932.81
2026,3,MAR,2026-03-19,Sweden,State (FIR),CPF,546886,544329.48,537312.27
2026,3,MAR,2026-03-19,Sweden,State (FIR),FTFM,551091,546978.8,537199.65
2026,3,MAR,2026-03-19,Sweden,State (FIR),SFR,542919,539571.35,530786.27
2026,3,MAR,2026-03-19,Switzerland,State (FIR),CPF,274480,271802.99,262263.8
2026,3,MAR,2026-03-19,Switzerland,State (FIR),FTFM,290729,284285.07,271346.8
2026,3,MAR,2026-03-19,Switzerland,State (FIR),SFR,292343,286503.97000000003,273919.29
2026,3,MAR,2026-03-19,Türkiye,State (FIR),CPF,2002334,1966234.58,1904138.37
2026,3,MAR,2026-03-19,Türkiye,State (FIR),FTFM,2112273,1997485.1400000001,1920607.25
2026,3,MAR,2026-03-19,Türkiye,State (FIR),SFR,2004963,1899364.8599999999,1828522.52
2026,3,MAR,2026-03-19,UK (Continental),State (FIR),CPF,1835775,1804362.51,1762339.9300000002
2026,3,MAR,2026-03-19,UK (Continental),State (FIR),FTFM,1784027,1732230.47,1679659.6099999999
2026,3,MAR,2026-03-19,UK (Continental),State (FIR),SFR,1730456,1686896.8900000001,1636748.9500000002
2026,3,MAR,2026-03-19,UK-Ireland FAB,FAB (FIR),CPF,2200158,2162543.97,2120266.92
2026,3,MAR,2026-03-19,UK-Ireland FAB,FAB (FIR),FTFM,2108577,2048728.76,1996189.31
2026,3,MAR,2026-03-19,UK-Ireland FAB,FAB (FIR),SFR,2018967,1967896.4,1918778.58
2026,3,MAR,2026-03-20,Albania,State (FIR),CPF,107364,106984.39,104900.68000000001
2026,3,MAR,2026-03-20,Albania,State (FIR),FTFM,109664,109039.31,105989.3
2026,3,MAR,2026-03-20,Albania,State (FIR),SFR,104460,103901.89,101036.61
2026,3,MAR,2026-03-20,Armenia,State (FIR),CPF,39026,38949.64,37314.08
2026,3,MAR,2026-03-20,Armenia,State (FIR),FTFM,36624,36563.93,34813.46
2026,3,MAR,2026-03-20,Armenia,State (FIR),SFR,33100,33118.41,31696.04
2026,3,MAR,2026-03-20,Austria,State (FIR),CPF,674832,673494.26,661122.6
2026,3,MAR,2026-03-20,Austria,State (FIR),FTFM,680332,677450.51,660838.89
2026,3,MAR,2026-03-20,Austria,State (FIR),SFR,663652,661188.22,645486.79
2026,3,MAR,2026-03-20,BLUE MED FAB,FAB (FIR),CPF,3644716,3606910.95,3544516.29
2026,3,MAR,2026-03-20,BLUE MED FAB,FAB (FIR),FTFM,3675893,3611247.61,3532836.91
2026,3,MAR,2026-03-20,BLUE MED FAB,FAB (FIR),SFR,3582392,3523193.73,3448709.82
2026,3,MAR,2026-03-20,Baltic FAB,FAB (FIR),CPF,689806,683542.24,656791.87
2026,3,MAR,2026-03-20,Baltic FAB,FAB (FIR),FTFM,703945,690155.36,656016.91
2026,3,MAR,2026-03-20,Baltic FAB,FAB (FIR),SFR,679356,666815.91,635800.4400000001
2026,3,MAR,2026-03-20,Belgium,State (FIR),CPF,416214,413429.39,400843.08
2026,3,MAR,2026-03-20,Belgium,State (FIR),FTFM,450194,441935.13,422104.56
2026,3,MAR,2026-03-20,Belgium,State (FIR),SFR,448289,440477.55,421264.71
2026,3,MAR,2026-03-20,Bosnia and Herzegovina,State (FIR),CPF,270391,270215.97000000003,267261.11
2026,3,MAR,2026-03-20,Bosnia and Herzegovina,State (FIR),FTFM,278141,277679.28,274076.78
2026,3,MAR,2026-03-20,Bosnia and Herzegovina,State (FIR),SFR,266965,266649.84,263296.69
2026,3,MAR,2026-03-20,Bulgaria,State (FIR),CPF,573316,571185.6900000001,548580.4400000001
2026,3,MAR,2026-03-20,Bulgaria,State (FIR),FTFM,564830,562153.15,538770.34
2026,3,MAR,2026-03-20,Bulgaria,State (FIR),SFR,542461,540073.16,518930.95
2026,3,MAR,2026-03-20,Croatia,State (FIR),CPF,453106,452572.71,447049.64
2026,3,MAR,2026-03-20,Croatia,State (FIR),FTFM,454711,453842.27,447125.81
2026,3,MAR,2026-03-20,Croatia,State (FIR),SFR,442622,442000.2,435672.12
2026,3,MAR,2026-03-20,Cyprus,State (FIR),CPF,268810,264141.49,252957.95
2026,3,MAR,2026-03-20,Cyprus,State (FIR),FTFM,269886,263578.32,251634
2026,3,MAR,2026-03-20,Cyprus,State (FIR),SFR,256159,250221.52000000002,239074.21
2026,3,MAR,2026-03-20,Czech Republic,State (FIR),CPF,405478,404325.43,394296.22000000003
2026,3,MAR,2026-03-20,Czech Republic,State (FIR),FTFM,405155,402775.37,389609.25
2026,3,MAR,2026-03-20,Czech Republic,State (FIR),SFR,390309,388105.46,375874.84
2026,3,MAR,2026-03-20,DANUBE FAB,FAB (FIR),CPF,1334260,1326193.85,1276164.88
2026,3,MAR,2026-03-20,DANUBE FAB,FAB (FIR),FTFM,1313312,1305301.6,1253935.54
2026,3,MAR,2026-03-20,DANUBE FAB,FAB (FIR),SFR,1257733,1250711.75,1203469.88
2026,3,MAR,2026-03-20,DK-SE FAB,FAB (FIR),CPF,789200,783536.31,773094.05
2026,3,MAR,2026-03-20,DK-SE FAB,FAB (FIR),FTFM,793115,786520.15,771308.28
2026,3,MAR,2026-03-20,DK-SE FAB,FAB (FIR),SFR,779050,773396.2000000001,759529.8
2026,3,MAR,2026-03-20,Denmark,State (FIR),CPF,251380,249038.6,245858.87
2026,3,MAR,2026-03-20,Denmark,State (FIR),FTFM,255229,253783.98,248602.21
2026,3,MAR,2026-03-20,Denmark,State (FIR),SFR,246463,245135.69,240507.85
2026,3,MAR,2026-03-20,EUROCONTROL Area (PRR),Area (FIR),CPF,28184546,27499684.16,27317509.27
2026,3,MAR,2026-03-20,EUROCONTROL Area (PRR),Area (FIR),FTFM,28366638,27287123.03,27031480.14
2026,3,MAR,2026-03-20,EUROCONTROL Area (PRR),Area (FIR),SFR,27662707,26666550.91,26418494.92
